Date,Time,IR_Phase,IY_Phase,IB_Phase,Total Power Factor,Average line to line voltage,Total Current,Total Watt Power,Total VA,Total VAR,Frequency,Max Watt Demand,Max VA Demand,vRY,vYB,vRB,THD Current_R,THD Current_B,THD Current_Y,THD Average line to neutral volts,V A-B 1st,V A-B 2nd,V A-B 3rd,V A-B 4th,V A-B 5th,V A-B 6th,V A-B 7th,V A-B 8th,V A-B 9th,V A-B 10th,V A-B 11th,V A-B 12th,V A-B 13th,V A-B 14th,V A-B 15th,V B-C 1st,V B-C 2nd,V B-C 3rd,V B-C 4th,V B-C 5th,V B-C 6th ,V B-C 7th,V B-C 8th,V B-C 9th,V B-C 10th,V B-C 11th,V B-C 12th,V B-C 13th,V B-C 14th,V B-C 15th,V C-A 1st,V C-A 2nd,V C-A 3rd,V C-A 4th,V C-A 5th,V C-A 6th,V C-A 7th,V C-A 8th,V C-A 9th,V C-A 10th,V C-A 11th,V C-A 12th,V C-A 13th,V C-A 14th,V C-A 15th,V A-N 1st,V A-N 2nd,V A-N 3rd,V A-N 4th,V A-N 5th,V A-N 6th,V A-N 7th,V A-N 8th,V A-N 9th,V A-N 10th,V A-N 11th,V A-N 12th,V A-N 13th,V A-N 14th,V A-N 15th,V B-N 1st,V B-N 2nd,V B-N 3rd,V B-N 4th,V B-N 5th,V B-N 6th,V B-N 7th,V B-N 8th,V B-N 9th,V B-N 10th,V B-N 11th,V B-N 12th,V B-N 13th,V B-N 14th,V B-N 15th,V C-N 1st,V C-N 2nd,V C-N 3rd,V C-N 4th,V C-N 5th,V C-N 6th,V C-N 7th,V C-N 8th,V C-N 9th,V C-N 10th,V C-N 11th,V C-N 12th,V C-N 13th,V C-N 14th,V C-N 15th,CURRENT A 1st,CURRENT A 2nd,CURRENT A 3rd,CURRENT A 4th,CURRENT A 5th,CURRENT A 6th,CURRENT A 7th,CURRENT A 8th,CURRENT A 9th,CURRENT A 10th,CURRENT A 11th,CURRENT A 12th,CURRENT A 13th,CURRENT A 14th,CURRENT A 15th,CURRENT B 1st,CURRENT B 2nd,CURRENT B 3rd, CURRENT B 4th,CURRENT B 5th,CURRENT B 6th,CURRENT B 7th,CURRENT B 8th,CURRENT B 9th,CURRENT B 10th,CURRENT B 11th,CURRENT B 12th,CURRENT B 13th,CURRENT B 14th,CURRENT B 15th ,CURRENT C 1st,CURRENT C 2nd,CURRENT C 3rd,CURRENTC 4th,CURRENT C 5th,CURRENT C 6th,CURRENT C 7th,CURRENT C 8th,CURRENT C 9th,CURRENT C 10th,CURRENT C 11th,CURRENT C 12th,CURRENT C 13th,CURRENT C 14th,CURRENT C 15th,Temperature , X , Y , Z
27/05/2021,16:58:58,0.399886906,0.395794153,0.374479145,0.955199718,392.8848572,0.390053391,0.253596723,0.26549077,0.078296326,50.46491241,4.704668522,20.08904648,391.5097961,392.1225281,395.0222778,20.33883858,25.87722778,32.13895035,3.025437355,100,0,0.362154007,0,2.28726697,0,1.757862091,0,0,0,0.130911395,0,0.140632614,0,0,100,0,0.104488872,0,2.43482089,0,1.893679261,0,0,0,0.115424827,0,0,0,0,100,0,0.256783694,0,2.334118366,0,1.998389006,0,0,0,0.122612402,0,0.160769403,0,0,100,0,0.922008336,0,2.300260067,0,1.663599133,0,0.176601648,0,0.191503644,0,0.131736591,0,0,100,0,0.344223797,0,2.28066659,0,2.031880856,0,0.215317726,0,0.107721597,0,0.152308077,0,0,100,0,,0,2.507573128,0,2.03990984,0,0.121283598,0,0,0,0.166188836,0,0,100,0.588600695,1.7799927,0.362923294,17.26680374,0,11.4821043,0,1.255000949,0.12506102,0.862937033,0,0.30130142,0,0.120344281,100,0.719251394,,0.181496233,22.60503387,0.133816078,15.45338631,0.196092874,5.013144016,0.165491596,4.596250534,0.115497015,3.643453598,0.115303785,4.292972088,100,0.719251394,9.666727066,0.181496233,22.60503387,0.133816078,15.45338631,0.196092874,5.013144016,0.165491596,4.596250534,0.115492813,3.64332056,0.115299582,4.292815685,40.6875,-3.295,-2.6674,9.8459
27/05/2021,16:59:03,0.388557196,0.385460138,0.360980213,0.958174288,389.7153625,0.377515078,0.244231835,0.254892915,0.072692744,50.46877289,4.704668522,20.08904648,388.3191528,389.1811829,391.6457214,18.81422043,24.14913559,30.94071388,2.745007753,100,0,0.332559705,0,2.031774282,0,1.386309862,0,0,0,0.623838365,0,0.149995998,0,0,100,0,0.13547951,0,2.256125212,0,1.324583292,0,0.186868355,0,0.78402245,0,0,0,0,100,0,0.194949657,0,2.150751352,0,1.416808963,0,0.274988294,0,0.594908416,0,0.202864781,0,0,100,0,0.853731751,0,2.080147982,0,1.238252759,0,0.340459049,0,0.674813032,0,0.118264578,0,0.114057623,100,0,0.34163481,0,2.036060095,0,1.56904161,0,0.185435086,0,0.761186779,0,0.151584998,0,0,100,0,,0,2.311537743,0,1.369532466,0,0.189900234,0,0.612243652,0,0.23875469,0,0,100,0.693176568,1.371192098,0.328675091,15.78452873,0.10647653,9.261301994,0,0,0,1.627897501,0.157731801,0.702979624,0,0,100,0.951844096,,0.545935035,21.41977882,0,12.65539551,0.119006939,4.788345337,0,6.537288666,0.121719055,3.713073969,0.133977011,4.269263744,100,0.951844096,9.52994442,0.545935035,21.41977882,0,12.65539551,0.119006939,4.788345337,0,6.537288666,0.121719055,3.713073969,0.133977011,4.269263744,40.6875,-4.0403,-1.726,6.0801
27/05/2021,16:59:09,0.385929197,0.384432018,0.358402431,0.957517505,389.4960632,0.376254559,0.245660827,0.256125003,0.072214663,50.47103882,4.704668522,20.08904648,388.5126038,389.1888733,391.725647,17.66697311,23.08088684,29.72975349,2.547571898,100,0,0.307858586,0,1.903189182,0,1.293501019,0,0,0,0.523569107,0,0.221944317,0,0,100,0,0.121272869,0,2.059468985,0,1.244545817,0,0.201589733,0,0.595513999,0,0,0,0,100,0,0.190259963,0,1.9785285,0,1.323291898,0,0.231094658,0,0.495099962,0,0.19322437,0,0,100,0,0.853770673,0,1.914467335,0,1.144204378,0,0.269252867,0,0.556386232,0,0.150323614,0,0.107179672,100,0,0.382816434,0,1.881389737,0,1.475890398,0,0.231004685,0,0.606490195,0,0.233590364,0,0,100,0,,0,2.151050329,0,1.302116632,0,0.190750748,0,0.472423941,0,0.196376935,0,0,100,1.092726588,1.760498285,0.395748943,15.1585741,0.185966507,8.934041023,0,0.141302407,0.181842685,1.35007751,0,0.782516778,0,0.162358388,100,0.972263515,,0.557646692,21.87928772,0,11.96969795,0.114307143,4.875149727,0.168170482,6.202536583,0,4.069799423,0.123526551,4.177268028,100,1.476076007,9.587862015,0.707792222,21.30889511,0,11.94800854,0.114307143,4.875149727,0.168170482,6.202536583,0,4.069799423,0.123526551,4.177268028,40.75,2.3144,1.9613,6.6685
27/05/2021,16:59:15,0.388586283,0.387654006,0.362636596,0.95883292,390.1218567,0.379625648,0.246022314,0.256585181,0.072626054,50.47878265,4.704668522,20.08904648,389.3812256,389.9996033,392.7922974,17.21761894,23.0229702,29.00440025,2.512764454,100,0,0.331013441,0,1.873708487,0,1.175338387,0,0.125252724,0,0.63989532,0,0.257243305,0,0.102329001,100,0,0.123297706,0,2.102762222,0,1.132655859,0,0.104438759,0,0.734220147,0,0.136261567,0,0,100,0,0.210335895,0,1.961863756,0,1.239689589,0,0.222269356,0,0.511523962,0,0.165153533,0,0.125701711,100,0,0.838325739,0,1.873196483,0,1.065942049,0,0.325488567,0,0.598490894,0,0.134378925,0,0.169822901,100,0,0.38941434,0,1.911899209,0,1.34210217,0,0.118380181,0,0.753316641,0,0.322780967,0,0,100,0,,0,2.151223898,0,1.20046401,0,0.162266716,0,0.551810503,0,0.157886714,0,0,100,1.630128741,1.954402208,0.187826172,14.82198524,0.192078233,8.654500961,0,0.181267276,0,1.371244192,0,0.776245356,0,0.107503764,100,1.482954025,,0.711090326,21.40818787,0,12.06972122,0.223427638,4.908027649,0.243225202,6.267809868,0.143973231,3.919284105,0.204151541,4.295859337,100,1.183022141,9.580153465,0.487725496,21.64676857,0,12.07484722,0.223522544,4.910112381,0.243328512,6.27047205,0.144034386,3.919284105,0.204151541,4.295859337,40.6875,-0.9414,-1.9221,8.7868
27/05/2021,16:59:21,0.385782659,0.384520292,0.356662959,0.958897352,389.2254333,0.375655293,0.242911384,0.253323644,0.071620755,50.48779678,4.704668522,20.08904648,388.0695801,388.5384827,391.0681763,17.5867157,22.76921272,29.382164,2.502064228,100,0,0.284629375,0,1.916414738,0,1.170060277,0,0,0,0.65128231,0,0.130277202,0,0,100,0,0.102973446,0,2.062892199,0,1.115133524,0,0.134638205,0,0.684773326,0,0,0,0.106458865,100,0,0.181297392,0,2.019404411,0,1.181226492,0,0.183867007,0,0.547946692,0,0.141750336,0,0.103188962,100,0,0.843036711,0,1.9463135,0,1.038515091,0,0.221674979,0,0.647657394,0,0,0,0.116281889,100,0,0.37605834,0,1.877185941,0,1.319709301,0,0.154541522,0,0.703161001,0,0.155401349,0,0.113625862,100,0,,0,2.172730207,0,1.150171995,0,0.213958144,0,0.54281491,0,0.167405516,0,0,100,1.501678944,1.206214666,0.27636525,15.25785351,0.214760795,8.318881035,0,0.292385817,0.20835726,1.502033949,0,0.585089624,0,0,100,1.179713726,,0.486361563,21.58623505,0,11.32662106,0.247731239,5.015069962,0.131858692,6.261369705,0.26333943,4.051849842,0,4.382804871,100,1.179713726,9.553362846,0.51883322,21.61897278,0,11.33909416,0.248004034,5.020592213,0.132003874,6.268264294,0.263629407,4.056311131,0,4.387630939,40.75,-5.6486,3.2166,5.8448
27/05/2021,16:59:26,0.386953294,0.382840395,0.35773927,0.959287524,389.5148926,0.37584433,0.24330382,0.253629714,0.07136026,50.48982239,4.704668522,20.08904648,388.3640137,388.7306519,391.4500122,17.59560966,22.72182083,29.46174812,2.521522999,100,0,0.298598766,0,1.89420557,0,1.222022891,0,0,0,0.58851546,0,0.243448466,0,0,100,0,0.109738871,0,2.057344913,0,1.10554862,0,0.263192922,0,0.701819479,0,0.101268172,0,0,100,0,0.194227025,0,2.015589952,0,1.254328012,0,0.246571839,0,0.556806207,0,0.175136819,0,0.117112614,100,0,0.856779397,0,1.932923317,0,1.10748601,0,0.25595507,0,0.630790234,0,0.153131753,0,0.153508663,100,0,0.381528884,0,1.871273875,0,1.339672565,0,0.294681817,0,0.70195359,0,0.275160313,0,0,100,0,,0,2.159384012,0,1.192880511,0,0.197567016,0,0.542595088,0,0.156454399,0,0,100,1.17626524,1.310477018,0.346671641,15.05881119,0.146725848,8.820599556,0,0.24240911,0,1.445134878,0,0.725714028,0,0.113686733,100,1.158712745,,0.517389596,21.55881882,0,11.45717239,0.281626046,5.034738064,0.188880488,6.301032543,0,3.992450714,0,4.385395527,100,1.158712745,9.488230705,0.517389596,21.55881882,0,11.45717239,0.281626046,5.034738064,0.188748434,6.296627045,0,3.989659309,0,4.382329464,40.75,-0.353,3.7265,7.61
27/05/2021,16:59:32,0.390212417,0.386163473,0.361731172,0.958633006,390.1543274,0.37936902,0.245821327,0.256429017,0.072700456,50.48397064,4.704668522,20.08904648,388.9692993,389.3266907,392.1669922,17.77952957,22.91558838,29.51776695,2.511117935,100,0,0.331484646,0,1.928015471,0,1.223348618,0,0,0,0.467212737,0,0.248918772,0,0.101858996,100,0,0.153551757,0,1.969914556,0,1.184922338,0,0.231201708,0,0.652857125,0,0.122498371,0,0,100,0,0.22817485,0,1.993341923,0,1.339330792,0,0.316636205,0,0.490589082,0,0.190898865,0,0.117202766,100,0,0.878064692,0,1.965706229,0,1.139264226,0,0.349084705,0,0.502072752,0,0.168020964,0,0.164270207,100,0,0.313340187,0,1.815194249,0,1.370980859,0,0.210696712,0,0.606283844,0,0.280516267,0,0,100,0,,0,2.108920813,0,1.303901911,0,0.224514544,0,0.537240207,0,0.170784578,0,0,100,0.748125732,0.862416625,0.372749358,15.19363403,0.166591227,8.967270851,0,0,0,1.121890783,0.102865867,0.827086926,0,0,100,1.069309473,,0.420232713,21.57446671,0.381518841,12.02723408,0.124458663,5.206428528,0.165705279,6.578536987,0.198074967,4.069255352,0.102795437,4.605462551,100,1.069309473,9.541697502,0.420232713,21.57446671,0.381518841,12.02723408,0.124458663,5.206428528,0.165705279,6.578536987,0.198074967,4.069255352,0.102795437,4.605462551,40.8125,0.1569,-1.0591,9.9636
27/05/2021,16:59:38,0.385401428,0.381212473,0.3597565,0.958819866,389.4639587,0.377140135,0.243672878,0.254471183,0.073061757,50.4740181,4.704668522,20.08904648,388.2653809,388.6560974,391.4702759,18.12142754,23.13347244,29.87317467,2.592690468,100,0,0.320823133,0,1.934429407,0,1.297830105,0,0,0,0.55254817,0,0.249690056,0,0.10217461,100,0,0.129273638,0,2.034745693,0,1.204205155,0,0.258500606,0,0.738844395,0,0,0,0.121478483,100,0,0.20539397,0,2.049386024,0,1.37483418,0,0.272713006,0,0.601474166,0,0.176554024,0,0.123425409,100,0,0.878720284,0,1.993191838,0,1.20352602,0,0.282475621,0,0.64007169,0,0.197462901,0,0.135983676,100,0,0.319775671,0,1.855417132,0,1.432430387,0,0.265452117,0,0.680943966,0,0.155614167,0,0.13308455,100,0,,0,2.170282602,0,1.312635779,0,0.22036697,0,0.621342778,0,0.153724879,0,0,100,0.630227685,0.575923204,0.353458643,15.38412571,0.126137823,9.223561287,0.112189867,0.189937145,0,1.525355816,0,0.29423961,0,0,100,0.452719152,,0.182534143,21.63266182,0.131869376,12.05572319,0.278051913,5.00834465,0.143065333,6.585401535,0.200758994,3.837436438,0.125644654,4.24093771,100,0.452492297,9.687192917,0.182442665,21.62182236,0.131869376,12.05572319,0.278051913,5.00834465,0.143065333,6.585401535,0.200758994,3.837436438,0.125644654,4.24093771,40.8125,-0.7453,0.1961,6.237
27/05/2021,16:59:44,0.384902358,0.382840395,0.358149946,0.95796895,389.0162354,0.375297546,0.242308408,0.252939731,0.072292879,50.46662903,4.704668522,20.08904648,388.1002197,388.5150146,391.3256531,18.13836861,23.04962349,29.92212486,2.592290401,100,0,0.291870326,0,1.941777945,0,1.271718383,0,0,0,0.546078265,0,0.157279551,0,0,100,0,0.108447775,0,2.131295204,0,1.163056254,0,0.332177103,0,0.739436567,0,0.111242928,0,0,100,0,0.181164354,0,2.080993891,0,1.369401217,0,0.355516791,0,0.646145284,0,0.119602457,0,0.159694314,100,0,0.821785331,0,1.994900584,0,1.200329781,0,0.332837731,0,0.682696164,0,0.135680735,0,0.191766903,100,0,0.344292223,0,1.912808061,0,1.381458759,0,0.301674902,0,0.667070448,0,0.29855597,0,0,100,0,,0,2.246610165,0,1.297466874,0,0.293520749,0,0.638953805,0,0.123286709,0,0.112322383,100,1.043583512,1.301037312,0.373070806,15.52863598,0.223907337,9.323792458,0,0,0,1.754137874,0,0.597029209,0,0.163662821,100,1.155805111,,0.519754767,21.89676666,0.181280553,12.01223469,0.101670541,4.84638834,0.135042414,6.726437092,0.32715109,3.994704723,0,4.077430248,100,1.098136187,9.005486488,0.493821561,20.80422401,0.172235534,11.41288185,0,4.604577541,0.128304452,6.39082098,0.32715109,3.994704723,0,4.077430248,40.875,-2.8635,-0.3138,4.3149
27/05/2021,16:59:49,0.405614287,0.401551783,0.378055274,0.95483923,394.0314636,0.395073801,0.257515311,0.269694954,0.079870336,50.45102692,4.704668522,20.08904648,392.690979,393.2607117,396.1427002,19.03083229,24.50719452,30.76073265,2.968424797,100,0,0.359777868,0,2.292440176,0,1.626153827,0,0,0,0,0,0.229177132,0,0,100,0,0.111949489,0,2.34327364,0,1.649423838,0,0.162202373,0,0,0,0.109986126,0,0,100,0,0.256267041,0,2.335756302,0,1.951835871,0,0,0,0,0,0.115216091,0,0,100,0,0.920761824,0,2.307743549,0,1.630878687,0,0.155071676,0,0.10211648,0,0.109464131,0,0.10350243,100,0,0.324771047,0,2.185547829,0,1.760001302,0,0.2794227,0,0,0,0.129552931,0,0,100,0,,0,2.467759132,0,1.920770288,0,0,0,0,0,0.127649143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.875,-1.1376,-2.8243,9.7282
27/05/2021,17:00:24,1.3933146,1.413857698,1.273934364,1.08306849,390.4391174,1.360368848,0.84388268,0.920333385,-0.365249455,50.50750351,4.704668522,20.08904648,389.2567749,389.6698608,392.3908081,1.064600468,3.787088394,4.036914349,2.361145258,100,0,0.315451205,0,1.947709322,0,1.049254775,0,0,0,0.561578274,0,0.216786116,0,0,100,0,0.137467787,0,2.079850197,0,0.974289298,0,0.23202756,0,0.717203438,0,0,0,0,100,0,0.197193265,0,2.02077961,0,1.242504954,0,0.378476143,0,0.495512277,0,0.176804885,0,0.138431489,100,0,0.855513453,0,1.973392487,0,1.055741429,0,0.436339349,0,0.488412201,0,0.131090164,0,0.173563734,100,0,0.344604254,0,1.903555393,0,1.3049649,0,0.18829672,0,0.698677421,0,0.266268045,0,0,100,0,,0,2.17805934,0,1.203882694,0,0.251439124,0,0.590608299,0,0.212283805,0,0,100,0.521681428,10.49005127,0.167151824,8.727967262,0.504362106,10.65713787,0.232520655,0.522083104,0.265643239,1.417326093,0.177177623,0.899990916,0.213473901,0.269389629,100,0.504063368,,0.369548112,15.19462013,0.230301082,12.89626789,0.333896667,3.4099226,0.10553994,6.452486038,0,4.391063213,0.1978039,4.523396015,100,0.504063368,24.72014236,0.369548112,15.19462013,0.280471683,15.70569229,0.406635374,4.152766705,0.12853159,7.858146667,0.117777064,5.347646713,0.240895063,5.508808613,40.9375,-1.4906,-2.9812,7.9238
27/05/2021,17:00:30,0.394248366,0.392466128,0.366606057,0.960759401,389.8424072,0.384440184,0.249466419,0.259655446,0.071713664,50.50666046,4.704668522,20.08904648,388.6066284,389.0656433,391.855011,29.94979286,58.69914246,42.10635757,2.524873257,100,0,0.315858692,0,1.950225592,0,1.136470437,0,0.152837187,0,0.50165683,0,0.22375676,0,0,100,0,0.113819763,0,2.02521801,0,1.117068052,0,0.228541791,0,0.742180169,0,0,0,0,100,0,0.169019684,0,1.980856776,0,1.227980494,0,0.371728748,0,0.471518993,0,0.174978763,0,0.157461405,100,0,0.820709229,0,1.917529106,0,1.033201694,0,0.415409535,0,0.459834248,0,0.119733728,0,0.191241026,100,0,0.333202571,0,1.847089052,0,1.254085422,0,0.172139347,0,0.555039465,0,0.359648854,0,0,100,0,,0,2.136272192,0,1.185945034,0,0.249466434,0,0.505279303,0,0.157199055,0,0,100,0.704029083,0.83450985,0.278962255,15.22371769,0.213115215,8.337407112,0,0.190127566,0,1.21650517,0.102351569,1.175064921,0,0,100,0.788876712,,0.412456125,22.29413033,0.121977702,11.25626183,0,5.586377621,0.163277194,6.775595188,0.398520648,4.927092552,0.312766522,4.814199448,100,0.788876712,9.146799088,0.412456125,22.29413033,0.121977702,11.25626183,0,5.586377621,0.163390622,6.780302525,0.398797482,4.930515289,0.312983811,4.817543983,41,-2.5497,2.8243,8.6691
27/05/2021,17:00:36,0.387332976,0.385548145,0.360917538,0.960127413,389.3094788,0.377932906,0.24474445,0.254908293,0.071016505,50.51581573,4.704668522,20.08904648,388.0106506,388.594635,391.3232422,17.67437553,23.14269066,30.30830002,2.44572258,100,0,0.282257199,0,1.901923656,0,1.093890905,0,0.150929421,0,0.399047315,0,0.339077771,0,0.111050867,100,0,0.13182357,0,2.096780062,0,1.078552246,0,0.224746943,0,0.607316613,0,0.127295762,0,0,100,0,0.196901962,0,1.957317948,0,1.229018807,0,0.372043073,0,0.378020167,0,0.216866314,0,0.147860661,100,0,0.85072732,0,1.87259984,0,0.986071229,0,0.278974265,0,0.413476825,0,0.228314891,0,0.197009742,100,0,0.342029601,0,1.884031296,0,1.251561522,0,0.231465787,0,0.57744962,0,0.373996884,0,0,100,0,,0,2.168207407,0,1.141640306,0,0.174207658,0,0.405962676,0,0.154450461,0,0,100,1.140780687,1.630889773,0.140060931,14.71550274,0.169905722,8.056568146,0,0.184967995,0,0.992365003,0,0.948031545,0,0.196419999,100,1.124181867,,0.403722137,21.90590858,0.171549454,10.81504917,0.118890941,5.328103542,0.196581379,6.08092308,0,4.987084389,0.252774388,4.789461613,100,1.124181867,9.287413597,0.403722137,21.90590858,0.171549454,10.81504917,0.118890941,5.328103542,0.196581379,6.08092308,0,4.991444111,0.252995372,4.79364872,41.0625,-3.2166,-0.9414,8.7083
27/05/2021,17:00:41,0.386865616,0.385284066,0.360823572,0.960660458,389.1494446,0.377657741,0.244601741,0.254618317,0.070451736,50.52509689,4.704668522,20.08904648,387.841217,388.4918213,391.1153564,16.95638847,22.90316582,29.41277885,2.416215658,100,0,0.330336541,0,1.86125958,0,1.081869364,0,0,0,0.452522248,0,0.308748931,0,0,100,0,0,0,2.094451427,0,1.056388974,0,0.211476028,0,0.553833067,0,0.167269886,0,0,100,0,0.181934074,0,1.999624491,0,1.170563102,0,0.246952593,0,0.377262861,0,0.167699322,0,0.137298122,100,0,0.811032116,0,1.896849275,0,1.101570845,0,0.362021655,0,0.502677798,0,0.155556604,0,0.177515641,100,0,0.370761693,0,1.864902496,0,1.36598289,0,0.185962453,0,0.641845286,0,0.37438786,0,0,100,0,,0,2.200946093,0,1.244055271,0,0.180825531,0,0.505914807,0,0.162340194,0,0,100,1.348801255,1.196837544,0.216404587,15.07821655,0,8.668310165,0,0,0,1.262465835,0,0.915857494,0.105475634,0,100,1.048267603,,0.264170021,21.90043259,0.198229775,11.97560024,0.275732517,5.139741421,0.232408687,6.431118488,0.177086174,4.281133652,0.16399017,4.503582954,100,1.048267603,9.393180847,0.264170021,21.90043259,0.198229775,11.97560024,0.275732517,5.139741421,0.232408687,6.431118488,0.177086174,4.281133652,0.16399017,4.503582954,41,0.2746,0.7453,10.5127
27/05/2021,17:00:47,0.386222064,0.385518789,0.362293422,0.95949024,389.7191162,0.377697557,0.24468942,0.255020231,0.071603313,50.53339767,4.704668522,20.08904648,388.4049988,389.0341797,391.7181702,17.49867821,23.16975021,29.8586998,2.479784489,100,0,0.263837069,0,1.865919709,0,1.180242181,0,0.110677242,0,0.513997734,0,0.245856002,0,0,100,0,0.125808284,0,2.14504528,0,1.177743316,0,0.187516168,0,0.647921562,0,0,0,0,100,0,0.179265171,0,2.014741182,0,1.286301613,0,0.295119137,0,0.466172129,0,0.170735136,0,0.118971527,100,0,0.83075434,0,1.941135168,0,1.25872767,0,0.105887964,0,0.759533048,0,0.143283427,0,0.150017366,100,0,0.355656266,0,1.944894314,0,1.557883739,0,0.251676917,0,0.760289252,0,0.28396818,0,0,100,0,,0,2.202747822,0,1.342435122,0,0.192925677,0,0.543392479,0,0.209891334,0,0,100,0.791827798,1.435678124,0.364001691,15.28369045,0,9.351074219,0.101800203,0.652841568,0,1.92228055,0,0.551436424,0,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0625,-5.374,-1.6083,5.4133
27/05/2021,17:02:43,2.377990961,2.379730701,2.318742275,1.071176291,391.8805237,2.358821392,1.487456441,1.601441145,-0.591060221,50.03595734,4.704668522,20.08904648,390.8864136,391.1662903,393.6949768,6.166845322,11.22345257,7.512319088,3.109292984,100,0,0.343397856,0,2.400050163,0,1.786273956,0,0,0,0.115323849,0,0.116298884,0,0,100,0,0,0,2.533158541,0,1.801441073,0,0.104179323,0,0.113015503,0,0,0,0,100,0,0.260968745,0,2.472464561,0,1.880928159,0,0,0,0.126254633,0,0.111781105,0,0,100,0,0.903052092,0,2.4234097,0,1.61684227,0,0.12369439,0,0.202240348,0,0,0,0,100,0,0.357294917,0,2.357139111,0,2.004103899,0,0.235650733,0,0.106421486,0,0.116398975,0,0,100,0,,0,2.617664814,0,1.893822908,0,0,0,0,0,0.141650036,0,0,100,3.890528917,9.11047554,1.456664443,3.138987303,0.328866273,7.204511166,0.188612103,0.99849683,0.110380068,0.217861444,0.149595305,0.273466766,0.168562964,0.286706388,100,7.067676067,,1.746077061,5.592299461,0.552584469,9.041825294,0.129540086,0.606556058,0.139304817,1.656289816,0.19732523,1.62640667,0.221028879,1.883496284,100,0.16527918,11.06712341,0.329104125,8.016911507,0.263606817,9.805041313,0.140474498,0.657755196,0.151063472,1.796096563,0.213981345,1.62640667,0.221028879,1.883496284,41.625,4.9426,0.0392,11.1796
27/05/2021,17:02:49,0.680469573,0.685271621,0.609651446,1.059641361,392.6755066,0.658464253,0.421298951,0.448019445,-0.150850281,50.01804733,4.704668522,20.08904648,391.5758972,391.9522095,394.4983826,18.60651588,50.36025238,39.19752502,3.125411987,100,0,0.326142818,0,2.414055347,0,1.783270717,0,0,0,0.138762176,0,0.120730288,0,0,100,0,0.104561888,0,2.453970909,0,1.918114185,0,0.132931188,0,0.127166852,0,0,0,0,100,0,0.229376107,0,2.399875879,0,2.039782763,0,0,0,0.135042876,0,0.122919425,0,0,100,0,0.866054118,0,2.417613268,0,1.682209015,0,0.196642354,0,0.219523787,0,0,0,0,100,0,0.338181585,0,2.324162722,0,2.031383753,0,0.281481087,0,0.114717536,0,0.121386707,0,0,100,0,,0,2.513338327,0,2.081902266,0,0,0,0.10228385,0,0.168024257,0,0,100,0.544455469,20.46903038,0.136261955,13.95142365,0.58529985,15.65216446,0.254191577,2.150821209,0.160637945,1.067275882,0,0,0,0,100,0.421115994,,0.838526726,20.42634583,0.671645641,19.47658539,0.144772336,4.026170731,0.141425475,5.190773964,0,3.614740849,0.104625829,4.05247879,100,0.421115994,8.018955231,0.40298453,23.22302437,0.169266522,19.46224785,0.144665763,4.023207188,0.141321361,5.186952591,0,3.612079859,0.104548804,4.049495697,41.5625,-4.2365,-1.6083,7.8845
27/05/2021,17:02:55,0.420075715,0.41318205,0.388091266,0.951251566,393.528656,0.407116324,0.264026314,0.277556777,0.08517088,49.99681091,4.704668522,20.08904648,392.379303,392.5577698,395.6488037,20.8227253,24.20623779,31.21827316,3.149733782,100,0,0.395965248,0,2.475240707,0,1.71969831,0,0,0,0.161574572,0,0.148394242,0,0,100,0,0.176699519,0,2.451040506,0,1.893795609,0,0.253850967,0,0.151973322,0,0,0,0,100,0,0.328544647,0,2.419040442,0,2.152518749,0,0.250252396,0,0.136325017,0,0.138781354,0,0,100,0,0.97954005,0,2.449788094,0,1.734965801,0,0.283550888,0,0.198449358,0,0.106362,0,0.106584676,100,0,0.361395866,0,2.384227037,0,1.942038774,0,0.33168596,0,0.135833099,0,0.149718553,0,0,100,0,,0,2.510094881,0,2.180944681,0,0.214521885,0,0.127840534,0,0.157588154,0,0,100,1.44173646,1.368350029,0.317722112,17.57484436,0.225335568,11.45018673,0,1.284706593,0,0.959342599,0,0.170659289,0,0,100,1.187434196,,0.409445077,23.59532928,0.171980172,15.04347134,0,5.924459457,0.143290043,4.129475594,0.105662227,3.473366022,0.137267083,3.972543716,100,1.187434196,8.14751339,0.409445077,23.59532928,0.171980172,15.04347134,0,5.896620274,0.142616719,4.110071182,0.105165713,3.457044363,0.136622056,3.953876734,41.625,-2.2359,-0.7061,10.8658
